	Dir_90g		
63.476563	-21.34	162.36	1.00
64.453125	-20.89	161.23	0.99
65.429688	-20.43	160.26	0.98
66.406250	-19.92	159.31	0.97
67.382813	-19.33	157.90	0.99
68.359375	-18.78	156.71	0.99
69.335938	-18.29	155.35	0.99
70.312500	-17.84	153.90	0.99
71.289063	-17.51	151.70	1.00
72.265625	-17.25	149.03	0.99
73.242188	-17.00	145.90	0.99
74.218750	-16.87	142.98	0.99
75.195313	-16.82	140.16	1.00
76.171875	-16.84	137.27	0.99
77.148438	-16.90	134.20	0.99
78.125000	-17.00	131.55	0.99
79.101563	-17.22	129.87	1.00
80.078125	-17.46	128.91	0.99
81.054688	-17.68	128.41	0.99
82.031250	-17.85	128.17	0.98
83.007813	-17.96	128.92	0.99
83.984375	-17.99	130.65	0.99
84.960938	-17.97	132.54	0.99
85.937500	-17.91	134.51	0.99
86.914063	-17.79	136.21	0.99
87.890625	-17.63	137.69	1.00
88.867188	-17.42	138.53	0.99
89.843750	-17.17	138.67	0.98
90.820313	-16.84	138.13	0.98
91.796875	-16.57	137.47	1.00
92.773438	-16.38	136.51	1.00
93.750000	-16.29	135.53	1.00
94.726563	-16.26	134.44	0.98
95.703125	-16.25	133.77	0.99
96.679688	-16.21	133.52	1.00
97.656250	-16.10	133.50	0.99
98.632813	-15.92	133.39	0.98
99.609375	-15.70	133.26	0.99
100.585938	-15.45	133.00	0.99
101.562500	-15.15	132.77	0.99
102.539063	-14.86	132.23	1.00
103.515625	-14.57	131.52	1.00
104.492188	-14.27	130.60	0.99
105.468750	-13.98	129.39	0.99
106.445313	-13.75	128.31	0.99
107.421875	-13.60	126.81	0.99
108.398438	-13.48	125.15	0.96
109.375000	-13.43	123.69	0.99
110.351563	-13.37	122.55	0.99
111.328125	-13.30	121.59	0.99
112.304688	-13.26	120.83	0.99
113.281250	-13.19	120.15	0.98
114.257813	-13.09	119.59	0.99
115.234375	-13.01	119.27	0.99
116.210938	-12.94	119.06	0.99
117.187500	-12.85	118.94	0.99
118.164063	-12.76	118.82	0.98
119.140625	-12.63	118.74	0.99
120.117188	-12.50	118.69	0.99
121.093750	-12.37	118.57	0.99
122.070313	-12.25	118.42	1.00
123.046875	-12.12	118.18	1.00
124.023438	-12.01	117.77	1.00
125.000000	-11.92	117.25	0.99
125.976563	-11.83	116.75	0.97
126.953125	-11.73	116.38	0.97
127.929688	-11.64	116.44	0.96
128.906250	-11.58	116.13	0.99
129.882813	-11.51	115.64	0.99
130.859375	-11.43	115.17	1.00
131.835938	-11.34	114.85	1.00
132.812500	-11.23	114.66	0.99
133.789063	-11.12	114.54	1.00
134.765625	-11.01	114.50	1.00
135.742188	-10.90	114.51	0.98
136.718750	-10.76	114.56	0.99
137.695313	-10.56	114.60	0.98
138.671875	-10.21	113.92	0.98
140.625000	-9.86	112.70	0.99
142.578125	-9.60	110.49	0.99
144.531250	-9.48	108.39	0.99
146.484375	-9.32	106.36	0.98
148.437500	-9.14	103.98	0.97
150.390625	-9.07	101.71	0.98
152.343750	-9.14	100.45	0.98
154.296875	-9.22	100.15	0.96
156.250000	-9.11	100.06	0.98
158.203125	-8.87	99.31	0.99
160.156250	-8.70	97.52	0.98
162.109375	-8.61	95.50	0.99
164.062500	-8.63	93.61	0.98
166.015625	-8.69	91.98	0.99
167.968750	-8.74	90.11	0.98
169.921875	-8.85	88.11	0.99
171.875000	-9.03	85.95	0.99
173.828125	-9.32	84.37	0.99
175.781250	-9.71	83.33	0.98
177.734375	-10.12	82.88	0.99
179.687500	-10.55	83.63	0.99
181.640625	-10.94	85.75	0.99
183.593750	-11.25	89.49	0.98
185.546875	-11.43	94.83	0.93
187.500000	-11.40	101.38	0.21
189.453125	-10.89	107.66	0.80
191.406250	-10.24	112.13	0.93
193.359375	-9.54	114.16	0.97
195.312500	-8.86	114.68	0.99
197.265625	-8.18	114.46	0.99
199.218750	-7.51	113.56	0.97
201.171875	-6.84	112.07	0.98
203.125000	-6.24	109.78	0.98
205.078125	-5.75	107.28	0.99
207.031250	-5.37	104.80	0.99
208.984375	-5.05	102.35	1.00
210.937500	-4.78	100.03	0.99
212.890625	-4.53	97.66	0.99
214.843750	-4.36	95.46	1.00
216.796875	-4.28	93.33	0.99
218.750000	-4.26	91.36	1.00
220.703125	-4.27	89.77	0.99
222.656250	-4.35	88.59	0.97
224.609375	-4.33	87.59	0.97
226.562500	-4.24	86.50	0.98
228.515625	-4.11	85.17	0.99
230.468750	-3.99	83.71	1.00
232.421875	-3.89	82.21	1.00
234.375000	-3.79	80.60	0.99
236.328125	-3.74	79.00	0.98
238.281250	-3.72	77.73	1.00
240.234375	-3.69	76.77	0.98
242.187500	-3.64	75.71	0.99
244.140625	-3.58	74.56	1.00
246.093750	-3.53	73.37	0.99
248.046875	-3.51	72.20	0.99
250.000000	-3.50	71.31	0.99
251.953125	-3.50	70.59	0.99
253.906250	-3.50	70.09	1.00
255.859375	-3.47	69.64	1.00
257.812500	-3.41	69.25	0.98
259.765625	-3.29	68.83	0.98
261.718750	-3.11	68.30	0.96
263.671875	-2.91	67.50	0.98
265.625000	-2.74	66.70	0.99
267.578125	-2.57	65.97	0.96
269.531250	-2.38	64.97	0.98
271.484375	-2.19	63.57	0.98
273.437500	-2.03	61.81	0.99
275.390625	-1.92	59.87	1.00
277.343750	-1.85	56.77	1.00
281.250000	-1.86	53.49	0.98
285.156250	-2.02	49.91	0.99
289.062500	-2.21	46.88	1.00
292.968750	-2.40	43.97	0.99
296.875000	-2.66	41.35	0.99
300.781250	-3.03	38.98	0.99
304.687500	-3.40	37.22	0.99
308.593750	-3.75	35.71	0.99
312.500000	-4.13	35.19	0.99
316.406250	-4.53	34.72	0.97
320.312500	-5.01	35.22	0.93
324.218750	-5.51	38.02	0.91
328.125000	-5.82	41.72	0.85
332.031250	-5.83	45.45	0.94
335.937500	-5.67	48.57	0.96
339.843750	-5.37	51.36	0.96
343.750000	-4.88	53.53	0.95
347.656250	-4.31	54.21	0.95
351.562500	-3.86	53.40	0.99
355.468750	-3.55	51.67	1.00
359.375000	-3.33	49.81	1.00
363.281250	-3.21	47.76	1.00
367.187500	-3.16	45.83	0.99
371.093750	-3.17	44.00	1.00
375.000000	-3.24	42.47	0.99
378.906250	-3.35	41.44	0.99
382.812500	-3.47	41.07	0.99
386.718750	-3.53	41.11	0.99
390.625000	-3.53	41.45	0.96
394.531250	-3.39	41.83	0.99
398.437500	-3.21	41.44	0.98
402.343750	-3.06	40.58	0.98
406.250000	-2.94	39.38	0.99
410.156250	-2.85	38.35	0.99
414.062500	-2.78	37.44	0.99
417.968750	-2.76	36.57	0.97
421.875000	-2.77	35.87	0.99
425.781250	-2.77	35.35	0.99
429.687500	-2.76	34.94	0.99
433.593750	-2.71	34.46	0.99
437.500000	-2.64	33.84	0.99
441.406250	-2.54	33.14	0.99
445.312500	-2.43	32.27	1.00
449.218750	-2.31	31.18	1.00
453.125000	-2.21	29.91	0.99
457.031250	-2.14	28.40	1.00
460.937500	-2.15	26.71	0.99
464.843750	-2.21	25.08	0.99
468.750000	-2.31	23.72	0.99
472.656250	-2.44	22.64	0.99
476.562500	-2.57	22.02	0.96
480.468750	-2.67	21.70	0.93
484.375000	-2.71	20.91	0.98
488.281250	-2.80	19.64	0.99
492.187500	-2.91	18.29	0.99
496.093750	-3.04	17.05	0.98
500.000000	-3.18	15.91	0.99
503.906250	-3.32	15.00	0.99
507.812500	-3.47	14.26	0.98
511.718750	-3.65	13.57	0.95
515.625000	-3.84	13.44	0.91
519.531250	-3.98	13.83	0.96
523.437500	-4.05	14.15	0.98
527.343750	-4.08	14.31	0.97
531.250000	-4.08	14.23	0.98
535.156250	-4.04	13.73	0.98
539.062500	-4.02	12.84	0.98
542.968750	-4.05	11.64	0.98
546.875000	-4.16	10.50	0.99
550.781250	-4.30	9.55	0.98
554.687500	-4.48	8.75	0.99
560.000000	-4.70	8.09	0.99
568.000000	-4.95	7.36	0.95
576.000000	-5.29	7.63	0.93
584.000000	-5.46	8.81	0.97
592.000000	-5.54	10.32	0.98
600.000000	-5.63	11.74	0.96
608.000000	-5.66	13.27	0.97
616.000000	-5.59	15.23	0.99
624.000000	-5.42	16.20	0.98
632.000000	-5.27	16.92	0.98
640.000000	-5.08	17.67	0.97
648.000000	-4.89	17.56	0.98
656.000000	-4.78	17.71	0.95
664.000000	-4.83	18.69	0.54
672.000000	-4.77	21.38	0.72
680.000000	-4.50	22.69	0.97
688.000000	-4.20	22.59	0.98
696.000000	-3.99	20.86	0.96
704.000000	-3.89	18.30	0.98
712.000000	-3.91	15.62	0.99
720.000000	-3.97	12.83	0.99
728.000000	-4.12	10.33	0.97
736.000000	-4.34	8.32	0.95
744.000000	-4.62	7.96	0.95
752.000000	-4.87	8.59	0.96
760.000000	-5.03	9.13	0.96
768.000000	-5.14	9.83	0.94
776.000000	-5.17	10.11	0.94
784.000000	-5.19	9.93	0.99
792.000000	-5.27	9.04	0.95
800.000000	-5.42	8.10	0.98
808.000000	-5.66	7.89	0.97
816.000000	-5.92	8.44	0.99
824.000000	-6.16	9.63	0.99
832.000000	-6.36	11.35	0.95
840.000000	-6.43	13.54	0.87
848.000000	-6.29	15.92	0.93
856.000000	-6.01	17.83	0.96
864.000000	-5.74	18.82	0.98
872.000000	-5.48	19.10	0.98
880.000000	-5.29	18.69	0.98
888.000000	-5.10	18.15	0.98
896.000000	-4.92	17.31	0.99
904.000000	-4.82	16.25	0.98
912.000000	-4.76	15.35	0.98
920.000000	-4.70	14.74	0.96
928.000000	-4.63	13.97	0.97
936.000000	-4.56	12.89	0.98
944.000000	-4.58	11.42	0.96
952.000000	-4.66	10.03	0.96
960.000000	-4.75	8.84	0.96
968.000000	-4.85	7.84	0.94
976.000000	-4.97	7.18	0.95
984.000000	-5.12	6.57	0.97
992.000000	-5.29	6.29	0.99
1000.000000	-5.46	6.31	0.98
1008.000000	-5.61	6.69	0.96
1016.000000	-5.74	7.48	0.90
1024.000000	-5.86	8.26	0.97
1032.000000	-5.92	8.88	0.97
1040.000000	-5.96	9.68	0.97
1048.000000	-5.96	10.56	0.98
1056.000000	-5.92	11.25	0.98
1064.000000	-5.86	11.78	0.99
1072.000000	-5.79	12.05	0.99
1080.000000	-5.74	12.18	0.97
1088.000000	-5.72	12.37	0.95
1096.000000	-5.71	12.91	0.95
1104.000000	-5.67	13.85	0.79
1112.000000	-5.56	14.57	0.90
1120.000000	-5.40	14.90	0.98
1128.000000	-5.25	14.99	0.99
1136.000000	-5.10	14.95	0.94
1144.000000	-4.96	14.44	0.97
1152.000000	-4.89	13.51	0.96
1160.000000	-4.88	12.55	0.97
1168.000000	-4.92	11.43	0.98
1176.000000	-4.98	10.66	0.97
1184.000000	-5.03	10.26	0.96
1192.000000	-5.05	9.79	0.98
1200.000000	-5.06	9.31	0.97
1208.000000	-5.08	8.86	0.97
1216.000000	-5.12	8.44	0.97
1224.000000	-5.16	7.81	0.96
1232.000000	-5.22	7.11	0.95
1240.000000	-5.32	6.54	0.91
1248.000000	-5.47	6.53	0.93
1256.000000	-5.58	7.02	0.86
1264.000000	-5.62	7.69	0.67
1272.000000	-5.57	8.29	0.94
1280.000000	-5.50	8.49	0.90
1288.000000	-5.42	8.29	0.97
1296.000000	-5.37	8.05	0.97
1304.000000	-5.35	8.01	0.87
1312.000000	-5.30	7.83	0.91
1320.000000	-5.25	7.40	0.96
1328.000000	-5.23	6.94	0.94
1336.000000	-5.20	6.50	0.93
1344.000000	-5.14	6.08	0.96
1352.000000	-5.09	5.39	0.95
1360.000000	-5.07	4.64	0.96
1368.000000	-5.06	4.13	0.96
1376.000000	-5.05	3.67	0.93
1384.000000	-5.01	3.21	0.95
1392.000000	-5.00	2.76	0.97
1400.000000	-5.00	2.46	0.98
1408.000000	-5.00	2.17	0.96
1416.000000	-4.99	1.93	0.89
1424.000000	-4.96	1.60	0.97
1432.000000	-4.96	1.13	0.95
1440.000000	-4.96	0.52	0.89
1448.000000	-4.97	-0.00	0.95
1456.000000	-4.98	-0.68	0.95
1464.000000	-5.00	-1.50	0.96
1472.000000	-5.04	-2.05	0.97
1480.000000	-5.08	-2.38	0.96
1488.000000	-5.13	-2.62	0.81
1496.000000	-5.15	-2.85	0.87
1504.000000	-5.15	-3.13	0.96
1512.000000	-5.16	-3.64	0.96
1520.000000	-5.18	-4.35	0.95
1528.000000	-5.22	-5.03	0.98
1536.000000	-5.27	-5.76	0.97
1544.000000	-5.33	-6.29	0.95
1552.000000	-5.40	-6.75	0.97
1560.000000	-5.48	-7.17	0.89
1568.000000	-5.56	-7.40	0.90
1576.000000	-5.61	-7.77	0.98
1584.000000	-5.66	-8.14	0.99
1592.000000	-5.71	-8.45	0.94
1600.000000	-5.74	-8.72	0.90
1608.000000	-5.75	-9.07	0.95
1616.000000	-5.78	-9.64	0.94
1624.000000	-5.85	-10.20	0.98
1632.000000	-5.91	-10.63	0.95
1640.000000	-5.96	-10.97	0.97
1648.000000	-6.00	-11.20	0.96
1656.000000	-6.04	-11.50	0.96
1664.000000	-6.07	-11.90	0.95
1672.000000	-6.10	-12.35	0.95
1680.000000	-6.15	-12.99	0.96
1688.000000	-6.22	-13.56	0.98
1696.000000	-6.30	-14.10	0.98
1704.000000	-6.38	-14.78	0.98
1712.000000	-6.47	-15.58	0.98
1720.000000	-6.58	-16.45	0.97
1728.000000	-6.73	-17.08	0.97
1736.000000	-6.88	-17.62	0.95
1744.000000	-7.06	-17.91	0.85
1752.000000	-7.23	-17.96	0.91
1760.000000	-7.38	-17.93	0.93
1768.000000	-7.53	-17.75	0.94
1776.000000	-7.70	-17.47	0.81
1784.000000	-7.85	-16.95	0.53
1792.000000	-7.96	-16.38	0.83
1800.000000	-8.08	-16.17	0.90
1808.000000	-8.20	-15.92	0.90
1816.000000	-8.30	-15.60	0.94
1824.000000	-8.39	-15.33	0.97
1832.000000	-8.48	-15.17	0.98
1840.000000	-8.55	-15.03	0.97
1848.000000	-8.62	-14.94	0.97
1856.000000	-8.70	-14.84	0.97
1866.665649	-8.84	-14.89	0.91
1893.332275	-9.10	-15.95	0.82
1919.998901	-9.49	-15.58	0.90
1946.665527	-9.82	-14.66	0.94
1973.332153	-10.14	-13.71	0.91
1999.998779	-10.37	-11.82	0.86
2026.665405	-10.39	-9.69	0.93
2053.332031	-10.39	-8.03	0.89
2079.998779	-10.33	-6.41	0.89
2106.665527	-10.30	-6.04	0.93
2133.332275	-10.43	-5.66	0.90
2159.999023	-10.56	-5.40	0.89
2186.665771	-10.71	-5.01	0.95
2213.332520	-10.84	-5.07	0.97
2239.999268	-10.96	-4.34	0.92
2266.666016	-11.06	-4.17	0.86
2293.332764	-11.08	-4.02	0.90
2319.999512	-11.11	-4.72	0.87
2346.666260	-11.31	-4.86	0.75
2373.333008	-11.49	-5.28	0.75
2399.999756	-11.70	-4.87	0.79
2426.666504	-11.87	-5.44	0.85
2453.333252	-12.13	-6.18	0.92
2480.000000	-12.36	-7.01	0.91
2506.666748	-12.59	-8.38	0.95
2533.333496	-12.80	-9.74	0.92
2560.000244	-13.10	-11.15	0.87
2586.666992	-13.48	-12.56	0.91
2613.333740	-13.88	-13.65	0.92
2640.000488	-14.31	-13.44	0.79
2666.667236	-14.79	-11.69	0.69
2693.333984	-15.14	-9.87	0.57
2720.000732	-15.42	-7.07	0.73
2746.667480	-15.70	-3.54	0.73
2773.334229	-15.90	0.28	0.83
2800.000977	-16.04	3.77	0.90
2826.667725	-16.22	6.60	0.87
2853.334473	-16.38	9.79	0.69
2880.001221	-16.48	13.50	0.49
2906.667969	-16.54	18.41	0.45
2933.334717	-16.47	22.83	0.58
2960.001465	-16.17	27.65	0.47
2986.668213	-15.86	33.14	0.29
3013.334961	-15.68	38.51	0.21
3040.001709	-15.55	43.40	0.66
3066.668457	-15.39	48.25	0.39
3093.335205	-15.18	51.39	0.59
3120.001953	-15.00	53.63	0.62
3146.668701	-14.91	56.38	0.46
3173.335449	-14.85	58.68	0.65
3200.002197	-14.84	60.14	0.84
3226.668945	-14.81	62.63	0.56
3253.335693	-14.76	64.71	0.43
3280.002441	-14.65	66.64	0.63
3306.669189	-14.57	68.44	0.50
3333.335938	-14.44	70.68	0.59
3360.002686	-14.31	71.40	0.56
3386.669434	-14.29	71.89	0.53
3413.336182	-14.36	72.33	0.25
3440.002930	-14.34	73.55	0.78
3466.669678	-14.33	74.32	0.69
3493.336426	-14.30	75.61	0.13
3520.003174	-14.18	77.06	0.68
3546.669922	-14.08	77.52	0.58
3573.336670	-14.08	76.18	0.42
3600.003418	-14.04	73.87	0.71
3626.670166	-13.96	71.71	0.73
3653.336914	-13.89	70.05	0.29
3680.003662	-13.76	68.91	0.57
3706.670410	-13.66	66.59	0.79
3733.337158	-13.61	64.62	0.76
3760.003906	-13.57	62.69	0.55
3786.670654	-13.52	60.69	0.84
3813.337402	-13.48	58.99	0.75
3840.004150	-13.37	57.41	0.41
3866.670898	-13.19	56.45	0.68
3893.337646	-12.98	55.34	0.83
3920.004395	-12.77	54.52	0.61
3946.671143	-12.56	53.43	0.70
3973.337891	-12.45	51.33	0.63
4000.004639	-12.41	51.85	0.47
4026.671387	-12.41	53.23	0.56
4053.338135	-12.45	53.62	0.54
4080.004883	-12.55	54.35	0.64
4106.671387	-12.71	57.03	0.36
4133.337891	-12.83	59.33	0.43
4160.004395	-12.94	60.91	0.57
4186.670898	-13.07	63.77	0.34
4213.337402	-13.22	65.13	0.72
4240.003906	-13.40	66.46	0.66
4266.670410	-13.57	68.26	0.36
4293.336914	-13.69	69.83	0.50
4320.003418	-13.78	71.49	0.40
4346.669922	-13.79	72.70	0.60
4373.336426	-13.72	73.26	0.66
4400.002930	-13.62	72.92	0.80
4426.669434	-13.54	72.47	0.74
4453.335938	-13.44	72.16	0.65
4480.002441	-13.33	72.59	0.57
4506.668945	-13.19	72.93	0.35
4533.335449	-13.03	72.95	0.56
4560.001953	-12.83	72.67	0.59
4586.668457	-12.65	71.97	0.80
4613.334961	-12.48	70.90	0.85
4640.001465	-12.34	68.96	0.79
4666.667969	-12.24	67.52	0.64
4693.334473	-12.16	67.29	0.22
4720.000977	-12.09	67.18	0.68
4746.667480	-12.05	66.11	0.46
4773.333984	-12.04	66.04	0.16
4800.000488	-11.99	65.88	0.70
4826.666992	-11.94	65.24	0.69
4853.333496	-11.92	64.99	0.15
4880.000000	-11.88	64.29	0.70
4906.666504	-11.83	63.08	0.75
4933.333008	-11.79	62.55	0.60
4959.999512	-11.74	63.17	0.51
4986.666016	-11.69	64.28	0.52
5013.332520	-11.65	65.47	0.47
5039.999023	-11.64	67.88	0.37
5066.665527	-11.59	71.24	0.67
5093.332031	-11.55	77.00	0.60
5119.998535	-11.53	85.51	0.45
5146.665039	-11.53	91.96	0.20
5173.331543	-11.55	98.14	0.53
5199.998047	-11.65	103.67	0.66
5226.664551	-11.80	106.48	0.38
5253.331055	-11.98	108.79	0.44
5279.997559	-12.12	110.09	0.75
5306.664063	-12.25	109.63	0.83
5333.330566	-12.39	108.28	0.70
5359.997070	-12.54	106.30	0.81
5386.663574	-12.71	102.10	0.94
5413.330078	-12.89	97.72	0.67
5439.996582	-13.11	92.33	0.72
5466.663086	-13.31	87.38	0.65
5493.329590	-13.52	82.51	0.58
5519.996094	-13.77	78.39	0.53
5546.662598	-14.02	74.43	0.70
5573.329102	-14.31	69.86	0.72
5599.995605	-14.64	66.30	0.68
5626.662109	-15.00	62.98	0.75
5653.328613	-15.36	60.21	0.88
5679.995117	-15.73	58.36	0.83
5706.661621	-16.11	57.79	0.30
5733.328125	-16.50	57.23	0.75
5759.994629	-16.90	56.35	0.54
5786.661133	-17.33	56.15	0.19
5813.327637	-17.75	56.18	0.43
5839.994141	-18.14	56.20	0.77
5866.660645	-18.54	56.68	0.25
5893.327148	-18.92	57.28	0.53
5919.993652	-19.26	57.61	0.42
5946.660156	-19.60	58.15	0.35
5973.326660	-19.91	59.25	0.22
5999.993164	-20.21	59.60	0.41
6026.659668	-20.49	59.90	0.17
6053.326172	-20.76	60.36	0.20
6079.992676	-21.02	61.03	0.37
6106.659180	-21.28	61.96	0.36
6133.325684	-21.54	62.29	0.08
6159.992188	-21.80	62.52	0.75
6186.658691	-22.04	62.60	0.82
6213.325195	-22.27	62.39	0.68
6239.991699	-22.50	62.16	0.59
6266.658203	-22.73	61.94	0.53
6293.324707	-22.98	61.33	0.62
6319.991211	-23.25	60.28	0.78
6346.657715	-23.51	59.09	0.59
6373.324219	-23.73	57.83	0.81
6399.990723	-23.96	56.46	0.91
6426.657227	-24.19	55.05	0.74
6453.323730	-24.41	53.77	0.62
6479.990234	-24.64	52.72	0.60
6506.656738	-24.88	51.71	0.81
6533.323242	-25.11	50.78	0.88
6559.989746	-25.32	49.90	0.77
6586.656250	-25.54	49.10	0.60
6613.322754	-25.77	48.21	0.74
6639.989258	-25.99	47.38	0.74
6666.655762	-26.20	46.62	0.78
6693.322266	-26.40	45.93	0.61
6719.988770	-26.60	45.23	0.80
6746.655273	-26.79	44.42	0.88
6773.321777	-26.97	43.69	0.76
6799.988281	-27.15	43.05	0.58
6826.654785	-27.32	42.44	0.73
6853.321289	-27.50	41.99	0.75
6879.987793	-27.67	41.81	0.37
6906.654297	-27.83	41.76	0.61
6933.320801	-27.97	41.66	0.74
6959.987305	-28.08	41.58	0.60
6986.653809	-28.17	41.52	0.35
7013.320313	-28.24	41.20	0.59
7039.986816	-28.32	40.71	0.63
7066.653320	-28.41	40.74	0.36
7093.319824	-28.49	40.72	0.55
7119.986328	-28.53	40.67	0.66
7146.652832	-28.55	40.70	0.41
7173.319336	-28.56	40.74	0.34
7199.985840	-28.57	40.77	0.45
7226.652344	-28.58	40.69	0.27
7253.318848	-28.59	40.73	0.16
7279.985352	-28.59	40.84	0.41
7306.651855	-28.55	40.84	0.52
7333.318359	-28.49	40.74	0.43
7359.984863	-28.41	40.70	0.40
7386.651367	-28.32	40.43	0.60
7413.317871	-28.24	39.52	0.58
7439.984375	-28.16	38.62	0.44
7466.650879	-28.08	37.53	0.64
7493.317383	-28.01	35.95	0.72
7519.983887	-27.95	34.06	0.27
7546.650391	-27.91	32.06	0.22
7573.316895	-27.88	30.08	0.60
7599.983398	-27.85	28.22	0.61
7626.649902	-27.84	26.47	0.33
7653.316406	-27.84	24.66	0.47
7679.982910	-27.85	22.43	0.52
7706.649414	-27.87	20.41	0.57
7733.315918	-27.89	18.29	0.65
7759.982422	-27.91	16.20	0.58
7786.648926	-27.96	14.40	0.26
7813.315430	-28.02	12.31	0.76
7839.981934	-28.09	10.07	0.81
7866.648438	-28.18	7.93	0.37
7893.314941	-28.26	5.74	0.66
7919.981445	-28.35	3.23	0.85
7946.647949	-28.47	0.96	0.86
7973.314453	-28.58	-1.07	0.60
7999.980957	-28.71	-3.14	0.61
8026.647461	-28.85	-5.04	0.75
8053.313965	-29.01	-6.78	0.55
8079.980469	-29.15	-8.44	0.78
8106.646973	-29.29	-10.20	0.68
8133.313477	-29.44	-11.81	0.48
8159.979980	-29.58	-13.33	0.70
8186.646484	-29.72	-14.75	0.83
8213.313477	-29.86	-16.00	0.57
8239.980469	-29.99	-17.19	0.40
8266.647461	-30.10	-18.44	0.69
8293.314453	-30.20	-19.66	0.55
8319.981445	-30.29	-20.91	0.30
8346.648438	-30.38	-22.17	0.66
8373.315430	-30.47	-23.42	0.87
8399.982422	-30.57	-24.31	0.28
8426.649414	-30.66	-25.11	0.80
8453.316406	-30.75	-26.04	0.79
8479.983398	-30.86	-26.99	0.60
8506.650391	-30.95	-27.71	0.44
8533.317383	-31.04	-28.33	0.75
8559.984375	-31.15	-29.00	0.63
8586.651367	-31.25	-29.75	0.71
8613.318359	-31.34	-30.51	0.89
8639.985352	-31.42	-31.22	0.84
8666.652344	-31.51	-31.87	0.43
8693.319336	-31.58	-32.49	0.80
8719.986328	-31.65	-33.13	0.79
8746.653320	-31.72	-33.56	0.81
8773.320313	-31.78	-33.87	0.59
8799.987305	-31.83	-34.06	0.70
8826.654297	-31.89	-34.34	0.58
8853.321289	-31.93	-34.61	0.88
8879.988281	-31.97	-34.91	0.77
8906.655273	-32.00	-35.21	0.62
8933.322266	-32.01	-35.51	0.65
8959.989258	-32.01	-35.91	0.57
8986.656250	-32.01	-36.33	0.45
9013.323242	-32.01	-36.70	0.58
9039.990234	-32.01	-37.05	0.80
9066.657227	-32.01	-37.44	0.45
9093.324219	-32.00	-37.80	0.80
9119.991211	-31.99	-38.22	0.83
9146.658203	-31.97	-38.63	0.74
9173.325195	-31.95	-39.05	0.73
9199.992188	-31.92	-39.49	0.81
9226.659180	-31.88	-39.94	0.69
9253.326172	-31.83	-40.38	0.71
9279.993164	-31.77	-40.91	0.46
9306.660156	-31.73	-41.50	0.61
9333.327148	-31.69	-42.00	0.75
9359.994141	-31.65	-42.57	0.84
9386.661133	-31.62	-43.12	0.85
9413.328125	-31.59	-43.56	0.77
9439.995117	-31.55	-44.06	0.81
9466.662109	-31.51	-44.55	0.90
9493.329102	-31.47	-45.02	0.92
9519.996094	-31.43	-45.45	0.90
9546.663086	-31.39	-45.90	0.93
9573.330078	-31.34	-46.40	0.93
9600.000977	-31.22	-46.98	0.67
9733.333984	-31.15	-47.73	0.67
9866.666992	-31.13	-49.73	0.75
10000.000000	-30.92	-52.01	0.90
10133.333008	-30.68	-55.54	0.87
10266.666016	-30.29	-58.36	0.92
10399.999023	-29.94	-64.14	0.91
10533.332031	-29.71	-71.73	0.93
10666.665039	-29.66	-78.56	0.85
10799.998047	-29.65	-87.52	0.76
10933.331055	-29.76	-94.79	0.75
11066.664063	-29.84	-100.09	0.75
11199.997070	-29.77	-106.02	0.87
11333.330078	-29.70	-113.71	0.86
