	Dir_45g		
3520.003174	-4.23	-27.43	0.94
3546.669922	-4.31	-27.43	0.94
3573.336670	-4.39	-27.50	0.94
3600.003418	-4.46	-27.60	0.92
3626.670166	-4.55	-27.55	0.92
3653.336914	-4.63	-27.62	0.96
3680.003662	-4.71	-27.72	0.95
3706.670410	-4.77	-27.79	0.94
3733.337158	-4.82	-27.99	0.90
3760.003906	-4.89	-28.40	0.92
3786.670654	-4.98	-28.77	0.92
3813.337402	-5.05	-29.20	0.93
3840.004150	-5.12	-29.55	0.89
3866.670898	-5.19	-29.66	0.78
3893.337646	-5.25	-29.73	0.79
3920.004395	-5.31	-29.80	0.87
3946.671143	-5.36	-29.84	0.79
3973.337891	-5.39	-29.94	0.88
4000.004639	-5.46	-29.73	0.87
4026.671387	-5.53	-29.28	0.80
4053.338135	-5.59	-28.55	0.86
4080.004883	-5.64	-27.66	0.85
4106.671387	-5.67	-26.63	0.82
4133.337891	-5.71	-25.92	0.84
4160.004395	-5.77	-25.19	0.86
4186.670898	-5.80	-24.44	0.81
4213.337402	-5.82	-23.65	0.84
4240.003906	-5.78	-22.77	0.89
4266.670410	-5.70	-22.00	0.89
4293.336914	-5.60	-21.47	0.91
4320.003418	-5.48	-21.05	0.92
4346.669922	-5.34	-20.87	0.91
4373.336426	-5.20	-20.80	0.88
4400.002930	-5.05	-20.88	0.88
4426.669434	-4.88	-21.15	0.95
4453.335938	-4.73	-21.53	0.96
4480.002441	-4.55	-21.98	0.96
4506.668945	-4.35	-22.50	0.96
4533.335449	-4.15	-23.13	0.93
4560.001953	-3.96	-23.99	0.93
4586.668457	-3.79	-24.91	0.92
4613.334961	-3.63	-26.01	0.91
4640.001465	-3.50	-27.24	0.94
4666.667969	-3.37	-28.54	0.92
4693.334473	-3.26	-29.89	0.90
4720.000977	-3.17	-31.37	0.91
4746.667480	-3.11	-33.04	0.94
4773.333984	-3.10	-34.79	0.94
4800.000488	-3.12	-36.55	0.93
4826.666992	-3.13	-38.30	0.92
4853.333496	-3.16	-40.02	0.89
4880.000000	-3.18	-41.67	0.91
4906.666504	-3.20	-43.40	0.89
4933.333008	-3.20	-45.20	0.90
4959.999512	-3.20	-47.04	0.90
4986.666016	-3.21	-49.11	0.91
5013.332520	-3.24	-51.36	0.94
5039.999023	-3.30	-53.69	0.96
5066.665527	-3.39	-56.17	0.96
5093.332031	-3.51	-58.72	0.95
5119.998535	-3.67	-61.33	0.91
5146.665039	-3.86	-63.97	0.91
5173.331543	-4.09	-66.59	0.90
5199.998047	-4.35	-69.09	0.90
5226.664551	-4.64	-71.40	0.91
5253.331055	-4.96	-73.31	0.87
5279.997559	-5.29	-74.88	0.88
5306.664063	-5.62	-76.16	0.88
5333.330566	-5.94	-77.04	0.68
5359.997070	-6.24	-77.47	0.60
5386.663574	-6.50	-77.74	0.54
5413.330078	-6.71	-77.95	0.25
5439.996582	-6.91	-78.20	0.61
5466.663086	-7.08	-78.63	0.70
5493.329590	-7.25	-79.32	0.79
5519.996094	-7.42	-80.35	0.83
5546.662598	-7.61	-81.22	0.88
5573.329102	-7.83	-82.32	0.80
5599.995605	-8.08	-83.65	0.84
5626.662109	-8.35	-85.07	0.84
5653.328613	-8.63	-86.40	0.82
5679.995117	-8.93	-87.66	0.86
5706.661621	-9.24	-88.84	0.86
5733.328125	-9.54	-89.99	0.89
5759.994629	-9.86	-91.06	0.90
5786.661133	-10.17	-92.10	0.87
5813.327637	-10.48	-93.06	0.87
5839.994141	-10.79	-93.95	0.86
5866.660645	-11.11	-94.91	0.85
5893.327148	-11.41	-95.80	0.85
5919.993652	-11.71	-96.67	0.81
5946.660156	-11.99	-97.47	0.81
5973.326660	-12.25	-98.25	0.76
5999.993164	-12.50	-99.03	0.70
6026.659668	-12.75	-99.77	0.86
6053.326172	-12.98	-100.52	0.85
6079.992676	-13.18	-101.29	0.84
6106.659180	-13.36	-102.09	0.90
6133.325684	-13.54	-102.98	0.84
6159.992188	-13.72	-104.01	0.75
6186.658691	-13.89	-105.08	0.83
6213.325195	-14.08	-106.24	0.90
6239.991699	-14.27	-107.44	0.88
6266.658203	-14.46	-108.59	0.77
6293.324707	-14.66	-109.80	0.70
6319.991211	-14.85	-111.07	0.69
6346.657715	-15.03	-112.34	0.76
6373.324219	-15.20	-113.64	0.73
6399.990723	-15.39	-114.92	0.67
6426.657227	-15.59	-116.20	0.81
6453.323730	-15.79	-117.51	0.80
6479.990234	-15.98	-118.88	0.66
6506.656738	-16.16	-120.23	0.69
6533.323242	-16.34	-121.61	0.72
6559.989746	-16.52	-122.98	0.82
6586.656250	-16.69	-124.29	0.78
6613.322754	-16.85	-125.55	0.76
6639.989258	-17.01	-126.76	0.71
6666.655762	-17.17	-127.86	0.85
6693.322266	-17.33	-128.95	0.80
6719.988770	-17.49	-129.93	0.68
6746.655273	-17.65	-130.82	0.74
6773.321777	-17.81	-131.63	0.76
6799.988281	-17.97	-132.34	0.77
6826.654785	-18.13	-132.99	0.73
6853.321289	-18.28	-133.56	0.62
6879.987793	-18.43	-134.07	0.60
6906.654297	-18.57	-134.49	0.53
6933.320801	-18.71	-134.80	0.44
6959.987305	-18.84	-135.04	0.46
6986.653809	-18.96	-135.19	0.37
7013.320313	-19.06	-135.30	0.04
7039.986816	-19.16	-135.47	0.23
7066.653320	-19.25	-135.60	0.36
7093.319824	-19.34	-135.73	0.20
7119.986328	-19.42	-135.88	0.56
7146.652832	-19.50	-136.09	0.26
7173.319336	-19.56	-136.42	0.57
7199.985840	-19.61	-136.92	0.60
7226.652344	-19.64	-137.64	0.75
7253.318848	-19.64	-138.53	0.79
7279.985352	-19.64	-139.55	0.76
7306.651855	-19.64	-140.78	0.70
7333.318359	-19.64	-142.05	0.64
7359.984863	-19.63	-143.51	0.60
7386.651367	-19.62	-145.04	0.63
7413.317871	-19.61	-146.85	0.71
7439.984375	-19.62	-148.85	0.63
7466.650879	-19.63	-150.95	0.46
7493.317383	-19.65	-153.15	0.50
7519.983887	-19.69	-155.45	0.49
7546.650391	-19.74	-157.89	0.55
7573.316895	-19.80	-160.24	0.47
7599.983398	-19.87	-162.63	0.38
7626.649902	-19.96	-165.15	0.49
7653.316406	-20.05	-167.74	0.47
7679.982910	-20.16	-170.38	0.36
7706.649414	-20.29	-173.16	0.47
7733.315918	-20.42	-176.00	0.33
7759.982422	-20.57	-178.90	0.40
7786.648926	-20.73	178.19	0.36
7813.315430	-20.90	175.09	0.36
7839.981934	-21.08	171.70	0.50
7866.648438	-21.27	168.10	0.51
7893.314941	-21.47	164.40	0.50
7919.981445	-21.68	160.54	0.53
7946.647949	-21.89	156.41	0.50
7973.314453	-22.10	151.82	0.47
7999.980957	-22.31	146.59	0.47
8026.647461	-22.52	140.56	0.44
8053.313965	-22.72	133.44	0.47
8079.980469	-22.93	124.89	0.51
8106.646973	-23.13	114.78	0.44
8133.313477	-23.33	103.08	0.38
8159.979980	-23.53	90.52	0.33
8186.646484	-23.73	77.88	0.39
8213.313477	-23.92	65.80	0.59
8239.980469	-24.11	55.15	0.44
8266.647461	-24.27	46.09	0.35
8293.314453	-24.43	38.42	0.36
8319.981445	-24.57	32.00	0.35
8346.648438	-24.71	26.40	0.42
8373.315430	-24.85	21.46	0.46
8399.982422	-24.99	16.98	0.36
8426.649414	-25.12	13.05	0.41
8453.316406	-25.26	9.30	0.56
8479.983398	-25.40	5.73	0.64
8506.650391	-25.52	2.41	0.69
8533.317383	-25.65	-0.75	0.74
8559.984375	-25.76	-3.74	0.71
8586.651367	-25.86	-6.57	0.59
8613.318359	-25.95	-9.22	0.72
8639.985352	-26.03	-11.73	0.80
8666.652344	-26.11	-14.11	0.66
8693.319336	-26.17	-16.34	0.55
8719.986328	-26.22	-18.46	0.53
8746.653320	-26.25	-20.51	0.65
8773.320313	-26.27	-22.48	0.70
8799.987305	-26.28	-24.44	0.68
8826.654297	-26.28	-26.47	0.71
8853.321289	-26.29	-28.39	0.64
8879.988281	-26.28	-30.25	0.64
8906.655273	-26.28	-32.03	0.58
8933.322266	-26.27	-33.75	0.64
8959.989258	-26.26	-35.41	0.54
8986.656250	-26.25	-37.03	0.59
9013.323242	-26.22	-38.62	0.74
9039.990234	-26.20	-40.18	0.67
9066.657227	-26.17	-41.65	0.62
9093.324219	-26.16	-43.08	0.58
9119.991211	-26.14	-44.40	0.55
9146.658203	-26.13	-45.63	0.48
9173.325195	-26.12	-46.83	0.65
9199.992188	-26.11	-47.95	0.43
9226.659180	-26.10	-48.98	0.56
9253.326172	-26.10	-49.93	0.57
9279.993164	-26.09	-50.81	0.41
9306.660156	-26.09	-51.59	0.47
9333.327148	-26.09	-52.21	0.39
9359.994141	-26.10	-52.71	0.26
9386.661133	-26.10	-53.17	0.22
9413.328125	-26.11	-53.62	0.12
9439.995117	-26.12	-54.02	0.08
9466.662109	-26.12	-54.43	0.28
9493.329102	-26.13	-54.82	0.10
9519.996094	-26.12	-55.24	0.26
9546.663086	-26.12	-55.68	0.66
9573.330078	-26.11	-56.18	0.68
9600.000977	-26.08	-58.17	0.63
9733.333984	-26.08	-61.41	0.74
9866.666992	-26.08	-67.11	0.69
10000.000000	-26.03	-73.62	0.65
10133.333008	-25.82	-80.05	0.72
10266.666016	-25.49	-87.38	0.77
10399.999023	-25.21	-95.97	0.76
10533.332031	-24.93	-105.35	0.71
10666.665039	-24.78	-114.84	0.78
10799.998047	-24.67	-123.79	0.67
10933.331055	-24.52	-130.42	0.67
11066.664063	-24.28	-135.21	0.77
11199.997070	-23.85	-139.22	0.77
11333.330078	-23.35	-142.78	0.48
11466.663086	-22.98	-147.02	0.37
11599.996094	-22.72	-152.02	0.43
11733.329102	-22.60	-157.24	0.52
11866.662109	-22.58	-163.00	0.46
11999.995117	-22.60	-168.90	0.50
